order_id,date_id,customer_id,product_id,region_id,ship_mode,sales,quantity,discount,profit,customer_name,segment,category,sub_category,product_name,country,state,city,region,year,month,month_name,quarter
ORD-187732,4/3/2024,CUST-0089,PROD-0187,7,First Class,920.9,9,0,110.9,Dev Pillai,Corporate,Office Supplies,Paper,Paper Product 7,USA,Ohio,Columbus,West,2024,4,April,Q2
ORD-187733,9/12/2022,CUST-0793,PROD-0033,6,Second Class,179.78,8,0.05,21.77,Priya Tiwari,Consumer,Furniture,Tables,Tables Product 13,USA,Illinois,Chicago,East,2022,9,September,Q3
ORD-187734,6/20/2021,CUST-1827,PROD-0171,5,Second Class,855.06,2,0,112.9,Ishaan Mukherjee,Corporate,Office Supplies,Binders,Binders Product 11,USA,Florida,Miami,East,2021,6,June,Q2
ORD-187735,7/25/2024,CUST-1466,PROD-0208,1,Standard Class,442.73,4,0,69.88,Ritika Verma,Corporate,Office Supplies,Storage,Storage Product 8,USA,California,Los Angeles,West,2024,7,July,Q3
ORD-187736,6/14/2022,CUST-0515,PROD-0226,5,Standard Class,681.13,7,0.2,-37.18,Harsh Arora,Consumer,Office Supplies,Art,Art Product 6,USA,Florida,Miami,East,2022,6,June,Q2
ORD-187737,12/19/2024,CUST-0809,PROD-0194,4,Same Day,788.3,6,0.2,-32.47,Saanvi Sinha,Consumer,Office Supplies,Paper,Paper Product 14,USA,Washington,Seattle,East,2024,12,December,Q4
ORD-187738,8/25/2022,CUST-1153,PROD-0207,6,Standard Class,789.86,1,0.3,-98.16,Ishita Bose,Consumer,Office Supplies,Storage,Storage Product 7,USA,Illinois,Chicago,East,2022,8,August,Q3
ORD-187739,7/22/2024,CUST-0753,PROD-0219,6,Same Day,97.59,3,0.3,-16.05,Dev Singh,Home Office,Office Supplies,Storage,Storage Product 19,USA,Illinois,Chicago,East,2024,7,July,Q3
ORD-187740,12/24/2023,CUST-1690,PROD-0208,5,Standard Class,1165.95,6,0,134.23,Aarav Agarwal,Consumer,Office Supplies,Storage,Storage Product 8,USA,Florida,Miami,East,2023,12,December,Q4
ORD-187741,5/15/2022,CUST-0810,PROD-0097,8,First Class,1044.19,5,0.15,0,Shaurya Shetty,Corporate,Technology,Phones,Phones Product 17,USA,Arizona,Phoenix,West,2022,5,May,Q2
ORD-187742,12/28/2022,CUST-0881,PROD-0120,7,Second Class,975.68,1,0.05,101.4,Yash Verma,Home Office,Technology,Accessories,Accessories Product 20,USA,Ohio,Columbus,West,2022,12,December,Q4
ORD-187743,12/7/2021,CUST-1563,PROD-0219,2,Second Class,1026.16,8,0,120.28,Riya Jain,Corporate,Office Supplies,Storage,Storage Product 19,USA,Texas,Houston,West,2021,12,December,Q4
ORD-187744,9/5/2024,CUST-0477,PROD-0068,2,Standard Class,394.85,10,0.15,0,Tanvi Rao,Consumer,Furniture,Furnishings,Furnishings Product 8,USA,Texas,Houston,West,2024,9,September,Q3
ORD-187745,3/18/2024,CUST-1413,PROD-0184,1,First Class,576.49,1,0.15,0,Meera Agarwal,Corporate,Office Supplies,Paper,Paper Product 4,USA,California,Los Angeles,West,2024,3,March,Q1
ORD-187746,6/27/2022,CUST-1396,PROD-0044,8,First Class,314.14,5,0.15,0,Shaurya Bhatt,Corporate,Furniture,Bookcases,Bookcases Product 4,USA,Arizona,Phoenix,West,2022,6,June,Q2
ORD-187747,4/7/2023,CUST-1845,PROD-0014,4,Second Class,853.63,8,0.2,-47.59,Ira Kohli,Corporate,Furniture,Chairs,Chairs Product 14,USA,Washington,Seattle,East,2023,4,April,Q2
ORD-187748,7/27/2023,CUST-0388,PROD-0220,6,Standard Class,478.66,3,0.3,-74.88,Vihaan Tripathi,Corporate,Office Supplies,Storage,Storage Product 20,USA,Illinois,Chicago,East,2023,7,July,Q3
ORD-187749,8/9/2021,CUST-0900,PROD-0171,8,First Class,212.57,10,0,36.79,Ritika Patel,Consumer,Office Supplies,Binders,Binders Product 11,USA,Arizona,Phoenix,West,2021,8,August,Q3
ORD-187750,8/20/2024,CUST-0184,PROD-0207,8,First Class,799.72,4,0.3,-140.53,Ritika Banerjee,Consumer,Office Supplies,Storage,Storage Product 7,USA,Arizona,Phoenix,West,2024,8,August,Q3
ORD-187751,10/26/2022,CUST-1808,PROD-0029,4,Second Class,831.2,6,0.05,72.1,Sara Naidu,Corporate,Furniture,Tables,Tables Product 9,USA,Washington,Seattle,East,2022,10,October,Q4
ORD-187752,10/26/2023,CUST-0990,PROD-0056,7,Second Class,299.5,3,0.1,12.33,Aryan Verma,Corporate,Furniture,Bookcases,Bookcases Product 16,USA,Ohio,Columbus,West,2023,10,October,Q4
ORD-187753,7/21/2024,CUST-1853,PROD-0183,5,Same Day,1020.99,8,0.1,42.07,Pooja Tiwari,Home Office,Office Supplies,Paper,Paper Product 3,USA,Florida,Miami,East,2024,7,July,Q3
ORD-187754,7/20/2021,CUST-0091,PROD-0072,1,First Class,159.35,2,0.1,5.97,Meera Pillai,Consumer,Furniture,Furnishings,Furnishings Product 12,USA,California,Los Angeles,West,2021,7,July,Q3
ORD-187755,4/23/2023,CUST-1755,PROD-0070,3,Second Class,1066.44,4,0.15,0,Myra Verma,Corporate,Furniture,Furnishings,Furnishings Product 10,USA,New York,New York,Central,2023,4,April,Q2
ORD-187756,12/19/2022,CUST-0218,PROD-0079,2,First Class,443.69,3,0.2,-23.62,Simran Nair,Home Office,Furniture,Furnishings,Furnishings Product 19,USA,Texas,Houston,West,2022,12,December,Q4
ORD-187757,3/25/2022,CUST-0229,PROD-0085,2,Second Class,1166.26,6,0.2,-52.12,Diya Deshmukh,Home Office,Technology,Phones,Phones Product 5,USA,Texas,Houston,West,2022,3,March,Q1
ORD-187758,3/2/2023,CUST-1867,PROD-0194,1,Standard Class,1147.83,2,0.05,99.3,Aryan Tripathi,Consumer,Office Supplies,Paper,Paper Product 14,USA,California,Los Angeles,West,2023,3,March,Q1
ORD-187759,2/23/2022,CUST-0880,PROD-0126,4,First Class,449.95,6,0.1,24.42,Myra Saxena,Corporate,Technology,Copiers,Copiers Product 6,USA,Washington,Seattle,East,2022,2,February,Q1
ORD-187760,4/28/2021,CUST-0113,PROD-0223,3,Standard Class,668.21,6,0.05,62.9,Shaurya Das,Consumer,Office Supplies,Art,Art Product 3,USA,New York,New York,Central,2021,4,April,Q2
ORD-187761,2/7/2021,CUST-1343,PROD-0015,5,Second Class,888.17,2,0.2,-46.42,Diya Mehta,Home Office,Furniture,Chairs,Chairs Product 15,USA,Florida,Miami,East,2021,2,February,Q1
ORD-187762,10/16/2023,CUST-0670,PROD-0022,2,Standard Class,471.22,4,0.1,26.6,Priya Tripathi,Home Office,Furniture,Tables,Tables Product 2,USA,Texas,Houston,West,2023,10,October,Q4
ORD-187763,10/9/2022,CUST-1926,PROD-0107,6,Standard Class,690.16,3,0.2,-40.68,Reyansh Mukherjee,Consumer,Technology,Accessories,Accessories Product 7,USA,Illinois,Chicago,East,2022,10,October,Q4
ORD-187764,6/27/2024,CUST-1729,PROD-0231,4,Second Class,400.86,5,0.15,0,Manav Sharma,Corporate,Office Supplies,Art,Art Product 11,USA,Washington,Seattle,East,2024,6,June,Q2
ORD-187765,3/12/2022,CUST-1071,PROD-0237,2,Same Day,567.76,3,0.2,-35.25,Yash Naidu,Corporate,Office Supplies,Art,Art Product 17,USA,Texas,Houston,West,2022,3,March,Q1
ORD-187766,8/2/2023,CUST-1291,PROD-0220,3,Second Class,710.01,5,0.05,81.4,Yash Sharma,Home Office,Office Supplies,Storage,Storage Product 20,USA,New York,New York,Central,2023,8,August,Q3
ORD-187767,9/20/2024,CUST-1738,PROD-0184,8,Second Class,668.88,3,0.3,-82.5,Myra Patel,Consumer,Office Supplies,Paper,Paper Product 4,USA,Arizona,Phoenix,West,2024,9,September,Q3
ORD-187768,3/10/2021,CUST-0043,PROD-0127,4,Second Class,763.92,2,0.1,46.33,Kavya Mehta,Home Office,Technology,Copiers,Copiers Product 7,USA,Washington,Seattle,East,2021,3,March,Q1
ORD-187769,8/6/2023,CUST-0680,PROD-0041,1,Standard Class,779.84,7,0.15,0,Dev Banerjee,Corporate,Furniture,Bookcases,Bookcases Product 1,USA,California,Los Angeles,West,2023,8,August,Q3
ORD-187770,2/17/2023,CUST-0465,PROD-0020,2,Standard Class,787.51,10,0,103.36,Simran Ghosh,Home Office,Furniture,Chairs,Chairs Product 20,USA,Texas,Houston,West,2023,2,February,Q1
ORD-187771,6/21/2021,CUST-1610,PROD-0073,5,Second Class,694.03,9,0.15,0,Rudra Sharma,Home Office,Furniture,Furnishings,Furnishings Product 13,USA,Florida,Miami,East,2021,6,June,Q2
ORD-187772,12/8/2022,CUST-0945,PROD-0075,6,Second Class,448.64,9,0.05,45.38,Aarav Jain,Home Office,Furniture,Furnishings,Furnishings Product 15,USA,Illinois,Chicago,East,2022,12,December,Q4
ORD-187773,8/19/2021,CUST-1564,PROD-0137,2,Second Class,43.34,4,0.3,-8.27,Atharv Sharma,Home Office,Technology,Copiers,Copiers Product 17,USA,Texas,Houston,West,2021,8,August,Q3
ORD-187774,2/9/2024,CUST-0276,PROD-0187,3,Same Day,962.01,6,0.15,0,Shaurya Jain,Consumer,Office Supplies,Paper,Paper Product 7,USA,New York,New York,Central,2024,2,February,Q1
ORD-187775,1/30/2024,CUST-1235,PROD-0036,8,Second Class,366.45,5,0.05,40.53,Pooja Patel,Home Office,Furniture,Tables,Tables Product 16,USA,Arizona,Phoenix,West,2024,1,January,Q1
ORD-187776,1/28/2023,CUST-0971,PROD-0069,4,First Class,726.7,5,0.05,64.38,Manav Nair,Home Office,Furniture,Furnishings,Furnishings Product 9,USA,Washington,Seattle,East,2023,1,January,Q1
ORD-187777,10/31/2021,CUST-1545,PROD-0040,1,Standard Class,202.68,6,0.15,0,Kunal Yadav,Corporate,Furniture,Tables,Tables Product 20,USA,California,Los Angeles,West,2021,10,October,Q4
ORD-187778,10/1/2024,CUST-1333,PROD-0186,7,Standard Class,151.84,1,0.05,12.57,Rudra Shetty,Home Office,Office Supplies,Paper,Paper Product 6,USA,Ohio,Columbus,West,2024,10,October,Q4
ORD-187779,1/8/2023,CUST-1082,PROD-0021,3,Second Class,733.03,10,0.3,-106.29,Kunal Yadav,Consumer,Furniture,Tables,Tables Product 1,USA,New York,New York,Central,2023,1,January,Q1
ORD-187780,1/1/2021,CUST-1752,PROD-0066,7,Same Day,397.24,7,0.1,24.44,Aditya Kulkarni,Consumer,Furniture,Furnishings,Furnishings Product 6,USA,Ohio,Columbus,West,2021,1,January,Q1
ORD-187781,9/1/2022,CUST-0967,PROD-0217,5,Same Day,362.05,7,0.2,-20.79,Riya Deshmukh,Home Office,Office Supplies,Storage,Storage Product 17,USA,Florida,Miami,East,2022,9,September,Q3
ORD-187782,4/27/2021,CUST-0466,PROD-0011,2,Second Class,174.04,3,0,25.66,Harsh Agarwal,Home Office,Furniture,Chairs,Chairs Product 11,USA,Texas,Houston,West,2021,4,April,Q2
ORD-187783,3/15/2024,CUST-1876,PROD-0180,3,Same Day,569.6,9,0.3,-88.41,Ishita Kapoor,Consumer,Office Supplies,Binders,Binders Product 20,USA,New York,New York,Central,2024,3,March,Q1
ORD-187784,10/25/2022,CUST-1800,PROD-0047,2,First Class,940.29,10,0.2,-33.22,Kunal Chauhan,Corporate,Furniture,Bookcases,Bookcases Product 7,USA,Texas,Houston,West,2022,10,October,Q4
ORD-187785,2/1/2024,CUST-1807,PROD-0020,3,Second Class,1073.01,10,0.3,-198.47,Dev Nair,Home Office,Furniture,Chairs,Chairs Product 20,USA,New York,New York,Central,2024,2,February,Q1
ORD-187786,12/20/2024,CUST-0501,PROD-0020,8,First Class,258.36,10,0.3,-32.66,Tanvi Das,Corporate,Furniture,Chairs,Chairs Product 20,USA,Arizona,Phoenix,West,2024,12,December,Q4
ORD-187787,5/28/2022,CUST-0180,PROD-0176,6,Second Class,1029.52,8,0,174.53,Ishita Singh,Consumer,Office Supplies,Binders,Binders Product 16,USA,Illinois,Chicago,East,2022,5,May,Q2
ORD-187788,9/1/2022,CUST-0922,PROD-0128,7,Standard Class,712.48,6,0.3,-120.67,Myra Deshmukh,Corporate,Technology,Copiers,Copiers Product 8,USA,Ohio,Columbus,West,2022,9,September,Q3
ORD-187789,11/27/2021,CUST-0842,PROD-0165,1,Standard Class,527.01,6,0.1,19.95,Neha Mishra,Consumer,Office Supplies,Binders,Binders Product 5,USA,California,Los Angeles,West,2021,11,November,Q4
ORD-187790,7/23/2021,CUST-1435,PROD-0012,7,Same Day,659.19,6,0,82.86,Manav Shetty,Consumer,Furniture,Chairs,Chairs Product 12,USA,Ohio,Columbus,West,2021,7,July,Q3
ORD-187791,11/23/2024,CUST-1755,PROD-0219,5,Standard Class,761.33,7,0.15,0,Ananya Tiwari,Corporate,Office Supplies,Storage,Storage Product 19,USA,Florida,Miami,East,2024,11,November,Q4
ORD-187792,3/19/2024,CUST-0955,PROD-0170,5,Same Day,241.74,6,0.15,0,Neha Das,Corporate,Office Supplies,Binders,Binders Product 10,USA,Florida,Miami,East,2024,3,March,Q1
ORD-187793,6/24/2024,CUST-0443,PROD-0084,3,Standard Class,510.35,1,0.1,31.43,Manav Sharma,Corporate,Technology,Phones,Phones Product 4,USA,New York,New York,Central,2024,6,June,Q2
ORD-187794,7/6/2022,CUST-1832,PROD-0072,4,Same Day,1048.39,3,0.3,-125.18,Krishna Kapoor,Consumer,Furniture,Furnishings,Furnishings Product 12,USA,Washington,Seattle,East,2022,7,July,Q3
ORD-187795,1/20/2022,CUST-1224,PROD-0148,8,Standard Class,925.31,3,0.1,57.09,Tanvi Mukherjee,Consumer,Technology,Machines,Machines Product 8,USA,Arizona,Phoenix,West,2022,1,January,Q1
ORD-187796,12/20/2023,CUST-1411,PROD-0210,4,First Class,134.58,2,0.05,13.85,Neha Mishra,Consumer,Office Supplies,Storage,Storage Product 10,USA,Washington,Seattle,East,2023,12,December,Q4
ORD-187797,10/18/2024,CUST-0409,PROD-0164,4,Same Day,707.26,9,0,91.68,Dhruv Arora,Home Office,Office Supplies,Binders,Binders Product 4,USA,Washington,Seattle,East,2024,10,October,Q4
ORD-187798,4/4/2021,CUST-0209,PROD-0169,2,Second Class,389.99,9,0.3,-53.36,Sara Yadav,Consumer,Office Supplies,Binders,Binders Product 9,USA,Texas,Houston,West,2021,4,April,Q2
ORD-187799,4/13/2022,CUST-1178,PROD-0200,5,Same Day,388.49,1,0.15,0,Kabir Nair,Home Office,Office Supplies,Paper,Paper Product 20,USA,Florida,Miami,East,2022,4,April,Q2
ORD-187800,4/8/2023,CUST-1505,PROD-0093,6,Standard Class,910.99,10,0.3,-152.06,Tanvi Dutta,Consumer,Technology,Phones,Phones Product 13,USA,Illinois,Chicago,East,2023,4,April,Q2
ORD-187801,7/28/2021,CUST-1543,PROD-0034,8,Second Class,139.21,1,0.15,0,Diya Tripathi,Consumer,Furniture,Tables,Tables Product 14,USA,Arizona,Phoenix,West,2021,7,July,Q3
ORD-187802,5/27/2023,CUST-0089,PROD-0021,8,Standard Class,735.96,8,0.1,42.29,Atharv Deshmukh,Corporate,Furniture,Tables,Tables Product 1,USA,Arizona,Phoenix,West,2023,5,May,Q2
ORD-187803,12/3/2023,CUST-1148,PROD-0181,6,Standard Class,1049.92,9,0.05,109.96,Meera Chauhan,Home Office,Office Supplies,Paper,Paper Product 1,USA,Illinois,Chicago,East,2023,12,December,Q4
ORD-187804,1/13/2022,CUST-0243,PROD-0099,1,First Class,1044.91,1,0.15,0,Krishna Bansal,Home Office,Technology,Phones,Phones Product 19,USA,California,Los Angeles,West,2022,1,January,Q1
ORD-187805,5/17/2021,CUST-0734,PROD-0021,3,Standard Class,556.52,2,0.1,33.06,Sai Saxena,Corporate,Furniture,Tables,Tables Product 1,USA,New York,New York,Central,2021,5,May,Q2
ORD-187806,7/26/2021,CUST-1255,PROD-0163,1,Second Class,148.82,8,0.3,-16.84,Kunal Shetty,Consumer,Office Supplies,Binders,Binders Product 3,USA,California,Los Angeles,West,2021,7,July,Q3
ORD-187807,10/9/2021,CUST-0231,PROD-0196,5,Second Class,959.72,5,0,117.11,Vihaan Deshmukh,Home Office,Office Supplies,Paper,Paper Product 16,USA,Florida,Miami,East,2021,10,October,Q4
ORD-187808,12/25/2021,CUST-0561,PROD-0004,2,Second Class,1188.31,8,0.05,125.94,Kabir Kulkarni,Home Office,Furniture,Chairs,Chairs Product 4,USA,Texas,Houston,West,2021,12,December,Q4
ORD-187809,4/14/2021,CUST-1140,PROD-0102,5,Standard Class,724.09,6,0.15,0,Rudra Jain,Home Office,Technology,Accessories,Accessories Product 2,USA,Florida,Miami,East,2021,4,April,Q2
ORD-187810,10/13/2024,CUST-0635,PROD-0205,5,Same Day,979.12,7,0.15,0,Reyansh Malhotra,Corporate,Office Supplies,Storage,Storage Product 5,USA,Florida,Miami,East,2024,10,October,Q4
ORD-187811,12/18/2021,CUST-1938,PROD-0141,2,Same Day,763.27,4,0.2,-41.26,Diya Sinha,Consumer,Technology,Machines,Machines Product 1,USA,Texas,Houston,West,2021,12,December,Q4
ORD-187812,6/28/2023,CUST-0536,PROD-0229,3,First Class,593.64,9,0,95.73,Atharv Kapoor,Corporate,Office Supplies,Art,Art Product 9,USA,New York,New York,Central,2023,6,June,Q2
ORD-187813,3/24/2024,CUST-0056,PROD-0049,4,Standard Class,1072.97,2,0.05,137.17,Sneha Patel,Home Office,Furniture,Bookcases,Bookcases Product 9,USA,Washington,Seattle,East,2024,3,March,Q1
ORD-187814,12/29/2024,CUST-1624,PROD-0224,5,Second Class,674.72,10,0.05,59.24,Manav Naidu,Consumer,Office Supplies,Art,Art Product 4,USA,Florida,Miami,East,2024,12,December,Q4
ORD-187815,10/8/2022,CUST-0061,PROD-0214,5,First Class,964.55,8,0.05,114.68,Saanvi Chatterjee,Corporate,Office Supplies,Storage,Storage Product 14,USA,Florida,Miami,East,2022,10,October,Q4
ORD-187816,9/23/2022,CUST-0619,PROD-0020,8,Standard Class,1030.28,1,0,113.87,Aisha Kapoor,Corporate,Furniture,Chairs,Chairs Product 20,USA,Arizona,Phoenix,West,2022,9,September,Q3
ORD-187817,6/19/2022,CUST-0877,PROD-0190,6,First Class,112.08,10,0.3,-21.17,Rudra Malhotra,Consumer,Office Supplies,Paper,Paper Product 10,USA,Illinois,Chicago,East,2022,6,June,Q2
ORD-187818,8/28/2023,CUST-1896,PROD-0096,4,Second Class,1172.37,8,0.3,-130.89,Aditya Rao,Corporate,Technology,Phones,Phones Product 16,USA,Washington,Seattle,East,2023,8,August,Q3
ORD-187819,9/16/2022,CUST-0538,PROD-0154,8,Standard Class,1144.42,8,0,127.72,Vihaan Rao,Corporate,Technology,Machines,Machines Product 14,USA,Arizona,Phoenix,West,2022,9,September,Q3
ORD-187820,10/23/2021,CUST-0574,PROD-0001,6,Second Class,157.65,9,0,29.43,Rudra Dutta,Consumer,Furniture,Chairs,Chairs Product 1,USA,Illinois,Chicago,East,2021,10,October,Q4
ORD-187821,11/6/2022,CUST-1242,PROD-0065,4,First Class,543.89,1,0.2,-32.34,Ishita Das,Home Office,Furniture,Furnishings,Furnishings Product 5,USA,Washington,Seattle,East,2022,11,November,Q4
ORD-187822,8/7/2023,CUST-1387,PROD-0033,2,Standard Class,230.6,10,0,29.51,Krishna Tiwari,Consumer,Furniture,Tables,Tables Product 13,USA,Texas,Houston,West,2023,8,August,Q3
ORD-187823,8/16/2024,CUST-1544,PROD-0104,2,Standard Class,383.62,3,0,53.41,Ira Shetty,Home Office,Technology,Accessories,Accessories Product 4,USA,Texas,Houston,West,2024,8,August,Q3
ORD-187824,2/23/2021,CUST-1950,PROD-0088,1,Same Day,808.44,7,0.05,75.88,Aryan Malhotra,Home Office,Technology,Phones,Phones Product 8,USA,California,Los Angeles,West,2021,2,February,Q1
ORD-187825,2/7/2021,CUST-0208,PROD-0237,8,Second Class,1075.17,3,0.15,0,Dev Ghosh,Home Office,Office Supplies,Art,Art Product 17,USA,Arizona,Phoenix,West,2021,2,February,Q1
ORD-187826,10/7/2021,CUST-1949,PROD-0054,5,Standard Class,1015.65,4,0.3,-110.53,Sneha Kohli,Corporate,Furniture,Bookcases,Bookcases Product 14,USA,Florida,Miami,East,2021,10,October,Q4
ORD-187827,2/20/2024,CUST-0353,PROD-0002,4,First Class,20.41,5,0.2,-0.96,Reyansh Tripathi,Home Office,Furniture,Chairs,Chairs Product 2,USA,Washington,Seattle,East,2024,2,February,Q1
ORD-187828,6/20/2022,CUST-1400,PROD-0065,2,Standard Class,92.4,2,0.3,-13.88,Sai Ghosh,Corporate,Furniture,Furnishings,Furnishings Product 5,USA,Texas,Houston,West,2022,6,June,Q2
ORD-187829,6/23/2024,CUST-1695,PROD-0240,1,Second Class,776.96,8,0.05,62.94,Priya Pillai,Home Office,Office Supplies,Art,Art Product 20,USA,California,Los Angeles,West,2024,6,June,Q2
ORD-187830,3/27/2024,CUST-0917,PROD-0075,6,First Class,1165.21,1,0.15,0,Kunal Verma,Home Office,Furniture,Furnishings,Furnishings Product 15,USA,Illinois,Chicago,East,2024,3,March,Q1
ORD-187831,9/25/2023,CUST-0126,PROD-0184,4,Same Day,724.4,3,0,137.46,Kabir Pandey,Consumer,Office Supplies,Paper,Paper Product 4,USA,Washington,Seattle,East,2023,9,September,Q3
ORD-187832,11/21/2024,CUST-0446,PROD-0064,6,Same Day,646.96,7,0,121.4,Anika Mishra,Consumer,Furniture,Furnishings,Furnishings Product 4,USA,Illinois,Chicago,East,2024,11,November,Q4
ORD-187833,3/9/2024,CUST-0129,PROD-0198,7,Same Day,75.6,6,0,11.92,Kunal Deshmukh,Home Office,Office Supplies,Paper,Paper Product 18,USA,Ohio,Columbus,West,2024,3,March,Q1
ORD-187834,1/5/2022,CUST-1786,PROD-0218,3,Same Day,1123.58,8,0.1,68.2,Ananya Chauhan,Corporate,Office Supplies,Storage,Storage Product 18,USA,New York,New York,Central,2022,1,January,Q1
ORD-187835,1/2/2022,CUST-0354,PROD-0163,2,Standard Class,183.73,6,0.1,11.92,Vihaan Banerjee,Consumer,Office Supplies,Binders,Binders Product 3,USA,Texas,Houston,West,2022,1,January,Q1
ORD-187836,4/30/2023,CUST-1601,PROD-0025,5,First Class,184.62,10,0,23.28,Yash Bansal,Corporate,Furniture,Tables,Tables Product 5,USA,Florida,Miami,East,2023,4,April,Q2
ORD-187837,12/17/2023,CUST-1835,PROD-0138,4,Standard Class,136,9,0.3,-22.32,Neha Shetty,Consumer,Technology,Copiers,Copiers Product 18,USA,Washington,Seattle,East,2023,12,December,Q4
ORD-187838,12/2/2021,CUST-0336,PROD-0120,8,Second Class,513.7,5,0.1,31.01,Kunal Naidu,Consumer,Technology,Accessories,Accessories Product 20,USA,Arizona,Phoenix,West,2021,12,December,Q4
ORD-187839,11/27/2023,CUST-0156,PROD-0060,8,Standard Class,1046,10,0.3,-127.63,Anika Patel,Home Office,Furniture,Bookcases,Bookcases Product 20,USA,Arizona,Phoenix,West,2023,11,November,Q4
ORD-187840,9/17/2021,CUST-1258,PROD-0036,5,Same Day,548.57,2,0.05,58.99,Ira Bhatt,Corporate,Furniture,Tables,Tables Product 16,USA,Florida,Miami,East,2021,9,September,Q3
ORD-187841,1/30/2023,CUST-1415,PROD-0129,4,Same Day,1002.18,9,0.15,0,Aryan Das,Consumer,Technology,Copiers,Copiers Product 9,USA,Washington,Seattle,East,2023,1,January,Q1
ORD-187842,9/3/2024,CUST-1206,PROD-0058,8,Second Class,861.35,8,0.05,85,Sara Malhotra,Consumer,Furniture,Bookcases,Bookcases Product 18,USA,Arizona,Phoenix,West,2024,9,September,Q3
ORD-187843,6/14/2021,CUST-0699,PROD-0131,7,Same Day,590.49,5,0,94.33,Ishita Reddy,Consumer,Technology,Copiers,Copiers Product 11,USA,Ohio,Columbus,West,2021,6,June,Q2
ORD-187844,2/16/2023,CUST-0379,PROD-0224,7,Same Day,205.48,3,0.3,-29.26,Manav Pandey,Consumer,Office Supplies,Art,Art Product 4,USA,Ohio,Columbus,West,2023,2,February,Q1
ORD-187845,5/23/2021,CUST-1849,PROD-0120,5,Standard Class,1069.94,4,0.05,129.82,Neha Nair,Consumer,Technology,Accessories,Accessories Product 20,USA,Florida,Miami,East,2021,5,May,Q2
ORD-187846,4/12/2024,CUST-1396,PROD-0134,4,Second Class,198.06,7,0.2,-10.26,Arjun Sinha,Corporate,Technology,Copiers,Copiers Product 14,USA,Washington,Seattle,East,2024,4,April,Q2
ORD-187847,3/22/2023,CUST-1531,PROD-0148,1,Second Class,1165.02,5,0.2,-62.8,Aryan Pandey,Home Office,Technology,Machines,Machines Product 8,USA,California,Los Angeles,West,2023,3,March,Q1
ORD-187848,1/5/2023,CUST-0883,PROD-0231,3,Same Day,324.07,2,0.2,-12,Anika Gupta,Consumer,Office Supplies,Art,Art Product 11,USA,New York,New York,Central,2023,1,January,Q1
ORD-187849,4/28/2022,CUST-0191,PROD-0015,8,Second Class,641.98,1,0.1,26.05,Dhruv Gupta,Consumer,Furniture,Chairs,Chairs Product 15,USA,Arizona,Phoenix,West,2022,4,April,Q2
ORD-187850,5/20/2024,CUST-0425,PROD-0127,2,Same Day,1157.63,5,0.1,64.07,Aisha Banerjee,Consumer,Technology,Copiers,Copiers Product 7,USA,Texas,Houston,West,2024,5,May,Q2
ORD-187851,10/6/2022,CUST-1148,PROD-0210,8,Standard Class,1108.33,3,0.05,128.19,Neha Arora,Home Office,Office Supplies,Storage,Storage Product 10,USA,Arizona,Phoenix,West,2022,10,October,Q4
ORD-187852,9/28/2021,CUST-1710,PROD-0139,7,First Class,844.32,4,0,128.1,Riya Bhatt,Home Office,Technology,Copiers,Copiers Product 19,USA,Ohio,Columbus,West,2021,9,September,Q3
ORD-187853,3/27/2024,CUST-1335,PROD-0179,8,Second Class,299.18,9,0,46.85,Riya Bansal,Home Office,Office Supplies,Binders,Binders Product 19,USA,Arizona,Phoenix,West,2024,3,March,Q1
ORD-187854,8/17/2024,CUST-1937,PROD-0067,6,Standard Class,942,5,0.3,-124.4,Reyansh Verma,Corporate,Furniture,Furnishings,Furnishings Product 7,USA,Illinois,Chicago,East,2024,8,August,Q3
ORD-187855,6/17/2022,CUST-1801,PROD-0040,7,Standard Class,283.56,3,0,32.36,Atharv Dutta,Consumer,Furniture,Tables,Tables Product 20,USA,Ohio,Columbus,West,2022,6,June,Q2
ORD-187856,6/13/2022,CUST-0010,PROD-0002,7,First Class,556.74,9,0.2,-30.84,Shaurya Joshi,Home Office,Furniture,Chairs,Chairs Product 2,USA,Ohio,Columbus,West,2022,6,June,Q2
ORD-187857,1/26/2021,CUST-0010,PROD-0105,4,First Class,47.66,3,0.05,5.8,Riya Nair,Home Office,Technology,Accessories,Accessories Product 5,USA,Washington,Seattle,East,2021,1,January,Q1
ORD-187858,11/4/2022,CUST-1574,PROD-0133,8,First Class,634.83,1,0.2,-24.6,Sara Yadav,Corporate,Technology,Copiers,Copiers Product 13,USA,Arizona,Phoenix,West,2022,11,November,Q4
ORD-187859,10/21/2021,CUST-0752,PROD-0236,5,Second Class,926.5,1,0,179.45,Saanvi Saxena,Consumer,Office Supplies,Art,Art Product 16,USA,Florida,Miami,East,2021,10,October,Q4
ORD-187860,8/16/2023,CUST-0200,PROD-0163,2,First Class,929.5,7,0,177.26,Myra Yadav,Consumer,Office Supplies,Binders,Binders Product 3,USA,Texas,Houston,West,2023,8,August,Q3
ORD-187861,4/29/2024,CUST-1777,PROD-0102,7,Standard Class,1198.65,10,0.3,-159.55,Riya Shetty,Consumer,Technology,Accessories,Accessories Product 2,USA,Ohio,Columbus,West,2024,4,April,Q2
